Clave de metrópoli,Tipo de metrópoli,Nombre de la metrópoli,Clave de municipio,Municipio,ODS,Nombre del ODS,Clave de indicador,Indicador,Año,Valor,Ponderador
28.1.01,Zona metropolitana,Reynosa,28033,Río Bravo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,30.0566846398451,NA
28.1.02,Zona metropolitana,Tampico,28038,Tampico,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,52.4441202521752,NA
28.1.02,Zona metropolitana,Tampico,30133,Pueblo Viejo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,19.995049198589,NA
28.1.02,Zona metropolitana,Tampico,28009,Ciudad Madero,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,52.2024352389638,NA
28.1.02,Zona metropolitana,Tampico,28003,Altamira,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,33.4747618112911,NA
28.1.02,Zona metropolitana,Tampico,30123,Pánuco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,16.4566451290472,NA
28.2.03,Metrópoli municipal,Ciudad Victoria,28041,Victoria,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,51.0344260272282,NA
28.2.04,Metrópoli municipal,Matamoros,28022,Matamoros,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,37.2668115782522,NA
28.2.05,Metrópoli municipal,Nuevo Laredo,28027,Nuevo Laredo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,42.356507792292,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29056,Santa Ana Nopalucan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,11.3752122241086,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29001,Amaxac de Guerrero,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,25.8614435981139,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29033,Tlaxcala,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,46.8877013397561,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29035,Tocatlán,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,14.4452717795979,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29060,Santa Isabel Xiloxoxtla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,14.2986425339366,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29050,San Francisco Tetlanohcan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,15.2549177037334,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29036,Totolac,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,36.0373042407179,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29005,Apizaco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,33.1694296150604,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29039,Xaloztoc,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,13.2556445739257,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29048,La Magdalena Tlaltelulco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,14.8377508050532,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29031,Tetla de la Solidaridad,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,20.8544192067788,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29049,San Damián Texóloc,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,21.7518248175182,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29038,Tzompantepec,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,22.8611500701262,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29026,Santa Cruz Tlaxcala,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.4704629091613,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29024,Panotla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,27.4040504177878,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29015,Ixtacuixtla de Mariano Matamoros,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.3816801939496,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29010,Chiautempan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,25.5567033976124,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29043,Yauhquemehcan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,30.4301388484318,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29018,Contla de Juan Cuamatzi,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,16.8577208361429,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29002,Apetatitlán de Antonio Carvajal,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,33.5321899080288,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29009,Cuaxomulco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,4.38066465256797,NA
30.1.01,Zona metropolitana,Coatzacoalcos,30206,Nanchital de Lázaro Cárdenas del Río,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,42.5229249941218,NA
30.1.01,Zona metropolitana,Coatzacoalcos,30082,Ixhuatlán del Sureste,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,14.6482635796972,NA
30.1.01,Zona metropolitana,Coatzacoalcos,30039,Coatzacoalcos,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,41.7902245706737,NA
30.1.02,Zona metropolitana,Córdoba,30196,Yanga,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,15.8909444985394,NA
30.1.02,Zona metropolitana,Córdoba,30014,Amatlán de los Reyes,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.5204582651391,NA
30.1.02,Zona metropolitana,Córdoba,30068,Fortín,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,39.9377423406695,NA
30.1.02,Zona metropolitana,Córdoba,30044,Córdoba,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,33.627071420472,NA
30.1.03,Zona metropolitana,Minatitlán,30199,Zaragoza,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,11.7602996254681,NA
30.1.03,Zona metropolitana,Minatitlán,30120,Oteapan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,10.9103078982597,NA
30.1.03,Zona metropolitana,Minatitlán,30048,Cosoleacaque,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,24.4430023794073,NA
30.1.03,Zona metropolitana,Minatitlán,30108,Minatitlán,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,33.9260513688964,NA
30.1.03,Zona metropolitana,Minatitlán,30059,Chinameca,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,13.8127372416701,NA
30.1.04,Zona metropolitana,Orizaba,30115,Nogales,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,28.5572828992969,NA
30.1.04,Zona metropolitana,Orizaba,30030,Camerino Z. Mendoza,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,30.8853747878138,NA
30.1.04,Zona metropolitana,Orizaba,30135,Rafael Delgado,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,9.59938068511709,NA
30.1.04,Zona metropolitana,Orizaba,30140,San Andrés Tenejapan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,0.30395136778115,NA
30.1.04,Zona metropolitana,Orizaba,30074,Huiloapan de Cuauhtémoc,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,21.7414818820984,NA
30.1.04,Zona metropolitana,Orizaba,30185,Tlilapan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,5.54177005789909,NA
30.1.04,Zona metropolitana,Orizaba,30099,Maltrata,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,9.95586071603727,NA
30.1.04,Zona metropolitana,Orizaba,30138,Río Blanco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,36.6931560168666,NA
30.1.04,Zona metropolitana,Orizaba,30101,Mariano Escobedo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,19.3461662544359,NA
30.1.04,Zona metropolitana,Orizaba,30118,Orizaba,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,43.9677065789825,NA
30.1.04,Zona metropolitana,Orizaba,30081,Ixhuatlancillo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,22.3222322232223,NA
30.1.04,Zona metropolitana,Orizaba,30085,Ixtaczoquitlán,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,23.3695358512995,NA
30.1.05,Zona metropolitana,Poza Rica,30040,Coatzintla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,33.0520208347069,NA
30.1.05,Zona metropolitana,Poza Rica,30175,Tihuatlán,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,20.9463358338141,NA
30.1.05,Zona metropolitana,Poza Rica,30131,Poza Rica de Hidalgo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,52.5792101679528,NA
30.1.06,Zona metropolitana,Veracruz,30028,Boca del Río,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,51.9147744510046,NA
30.1.06,Zona metropolitana,Veracruz,30193,Veracruz,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,43.5099664977981,NA
30.1.06,Zona metropolitana,Veracruz,30090,Jamapa,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,8.66187050359712,NA
30.1.06,Zona metropolitana,Veracruz,30100,Manlio Fabio Altamirano,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,7.57619321449108,NA
30.1.06,Zona metropolitana,Veracruz,30105,Medellín de Bravo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,32.1798853843125,NA
30.1.07,Zona metropolitana,Xalapa,30036,Coacoatzintla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,9.33384972889233,NA
30.1.07,Zona metropolitana,Xalapa,30182,Tlalnelhuayocan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,19.1465594280607,NA
30.1.07,Zona metropolitana,Xalapa,30136,Rafael Lucio,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,21.4360041623309,NA
30.1.07,Zona metropolitana,Xalapa,30087,Xalapa,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,49.23221605634,NA
30.1.07,Zona metropolitana,Xalapa,30038,Coatepec,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,37.0009891196834,NA
30.1.07,Zona metropolitana,Xalapa,30026,Banderilla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,36.4011799410029,NA
30.1.07,Zona metropolitana,Xalapa,30093,Jilotepec,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,19.1524621212121,NA
30.1.07,Zona metropolitana,Xalapa,30065,Emiliano Zapata,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,36.3105400305508,NA
30.1.07,Zona metropolitana,Xalapa,30092,Xico,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,18.9277438382136,NA
30.3.08,Zona conurbada,Acayucan,30145,Soconusco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,16.8951791242812,NA
30.3.08,Zona conurbada,Acayucan,30003,Acayucan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.412643147783,NA
30.3.08,Zona conurbada,Acayucan,30116,Oluta,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.0554577464788,NA
31.1.01,Zona metropolitana,Mérida,31093,Tixkokob,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,23.7587896867675,NA
31.1.01,Zona metropolitana,Mérida,31050,Mérida,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,49.7105337749424,NA
31.1.01,Zona metropolitana,Mérida,31038,Hunucmá,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,11.9023397761953,NA
31.1.01,Zona metropolitana,Mérida,31095,Tixpéhual,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,6.50969529085872,NA
31.1.01,Zona metropolitana,Mérida,31002,Acanceh,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,5.41709053916581,NA
31.1.01,Zona metropolitana,Mérida,31041,Kanasín,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,21.5474042894367,NA
31.1.01,Zona metropolitana,Mérida,31090,Timucuy,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,4.4578313253012,NA
31.1.01,Zona metropolitana,Mérida,31063,Samahil,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,4.68870099923136,NA
31.1.01,Zona metropolitana,Mérida,31100,Ucú,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,4.73738414006179,NA
31.1.01,Zona metropolitana,Mérida,31013,Conkal,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,24.6108949416342,NA
31.1.01,Zona metropolitana,Mérida,31101,Umán,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,19.8765855330819,NA
32.1.01,Zona metropolitana,Zacatecas-Guadalupe,32032,Morelos,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,23.8557138526826,NA
32.1.01,Zona metropolitana,Zacatecas-Guadalupe,32057,Trancoso,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,12.0514556533513,NA
32.1.01,Zona metropolitana,Zacatecas-Guadalupe,32056,Zacatecas,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,55.1801297829492,NA
32.1.01,Zona metropolitana,Zacatecas-Guadalupe,32017,Guadalupe,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,48.4716243434303,NA
32.1.01,Zona metropolitana,Zacatecas-Guadalupe,32050,Vetagrande,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,12.2320302648171,NA
NA,NA,NA,13022,Epazoyucan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,16.9520135037376,NA
NA,NA,NA,15009,Amecameca,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,22.8838107499195,NA
NA,NA,NA,06004,Coquimatlán,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,25.290800140994,NA
NA,NA,NA,24055,Zaragoza,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,4.56525527095312,NA
NA,NA,NA,06005,Cuauhtémoc,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,30.7329719538062,NA
NA,NA,NA,20421,Santa María Mixtequilla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,11.8681318681318,NA
NA,NA,NA,14124,Zapotlanejo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,22.5574549983018,NA
NA,NA,NA,15050,Juchitepec,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,12.9686242960579,NA
NA,NA,NA,13076,Tula de Allende,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,29.7928236506933,NA
NA,NA,NA,30011,Alvarado,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,27.5833724753405,NA
NA,NA,NA,15016,Axapusco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,11.7655347329857,NA
NA,NA,NA,29019,Tepetitla de Lardizábal,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,14.1374583904444,NA
NA,NA,NA,17026,Tlayacapan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,20.6349206349206,NA
NA,NA,NA,29057,Santa Apolonia Teacalco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,22.607879924953,NA
NA,NA,NA,19047,Hidalgo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,37.6811594202898,NA
NA,NA,NA,13070,Tlahuelilpan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,18.0710450227178,NA
NA,NA,NA,15065,Otumba,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.626450624042,NA
NA,NA,NA,15096,Tequixquiac,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,14.3427970557308,NA
NA,NA,NA,15034,Ecatzingo,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,8.33333333333333,NA
NA,NA,NA,15036,Hueypoxtla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,10.1524840137727,NA
NA,NA,NA,15010,Apaxco,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.6122280363536,NA
NA,NA,NA,21060,Domingo Arenas,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,7.69700671960904,NA
NA,NA,NA,14002,Acatlán de Juárez,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,25.0854408749145,NA
NA,NA,NA,30124,Papantla,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,18.046613290252,NA
NA,NA,NA,30033,Cazones de Herrera,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,3.92689925993052,NA
NA,NA,NA,30089,Jáltipan,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,19.7092739970765,NA
NA,NA,NA,11004,Apaseo el Alto,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,17.6959980567195,NA
NA,NA,NA,14044,Ixtlahuacán de los Membrillos,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,15.9386973180076,NA
NA,NA,NA,15112,Villa del Carbón,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,8.58927641853201,NA
NA,NA,NA,29023,Natívitas,17,Alianzas para lograr los objetivos,128,Viviendas con acceso a internet,2015,18.2663061845217,NA
