no,cve_ent,year,valor
156,29,2012,200.58899576463324
156,30,2012,206.0493208878539
156,31,2012,279.81103947723904
156,32,2012,280.99197854297
156,00,2013,307.23711353067176
156,01,2013,364.0913547333554
156,02,2013,323.44191731369136
156,03,2013,593.1619328882899
156,04,2013,270.4254467258102
156,05,2013,246.4909751887891
156,06,2013,381.6586817488677
156,07,2013,132.57566615292257
156,08,2013,373.37381403322195
156,09,2013,524.8251683469662
156,10,2013,287.28155683953065
156,11,2013,258.4830762662697
156,12,2013,251.08988065628557
156,13,2013,322.3792720418284
156,14,2013,376.3713597382453
156,15,2013,287.96214558605055
156,16,2013,420.30884388956736
156,17,2013,261.6514795202993
156,18,2013,317.6741879749431
156,19,2013,454.2058229148421
156,20,2013,114.64931262538458
156,21,2013,218.63479645574583
156,22,2013,250.54393338770177
156,23,2013,371.5893359836829
156,24,2013,336.90688655060484
156,25,2013,351.70724969174233
156,26,2013,275.19595875682745
156,27,2013,202.7033029288226
156,28,2013,312.37105668970105
156,29,2013,218.76715455707972
156,30,2013,213.85166770506265
156,31,2013,289.8131787560948
156,32,2013,266.42275364827253
156,00,2014,314.1479516773279
156,01,2014,370.0535439942547
156,02,2014,328.5225586942658
156,03,2014,603.0651802301895
156,04,2014,293.9978968669503
156,05,2014,245.27950994451697
156,06,2014,395.989985447866
156,07,2014,138.8183722524885
156,08,2014,396.77096728104016
156,09,2014,518.8493681212266
156,10,2014,301.05996699064735
156,11,2014,272.04348917449687
156,12,2014,270.4175517411442
156,13,2014,326.8269438250737
156,14,2014,391.72914957715335
156,15,2014,315.8566647127413
156,16,2014,450.759590181004
156,17,2014,280.44653777095425
156,18,2014,321.7011212703507
156,19,2014,348.66173225646673
156,20,2014,121.8233515211108
156,21,2014,210.22789176395256
156,22,2014,279.49085676342474
156,23,2014,390.8832386191746
156,24,2014,348.78556311443594
156,25,2014,367.2691233408327
156,26,2014,290.98315089400324
156,27,2014,212.158714600821
156,28,2014,319.25797102784395
156,29,2014,261.02468638191164
156,30,2014,219.3936326891712
156,31,2014,301.12808028194934
156,32,2014,244.95689657865617
156,00,2015,326.68539098586575
156,01,2015,383.9470374796694
156,02,2015,329.7312341573889
156,03,2015,596.4663440146221
156,04,2015,285.8097756453943
156,05,2015,245.7528535256453
156,06,2015,411.7175015296729
156,07,2015,142.49073667349015
156,08,2015,410.6553970750053
156,09,2015,546.0535452191035
156,10,2015,313.6474457297102
156,11,2015,291.86960857878927
156,12,2015,284.43936874782503
156,13,2015,335.09056593989203
156,14,2015,406.4967673745997
156,15,2015,356.57808985632573
156,16,2015,425.53341843177617
156,17,2015,283.3068943849854
156,18,2015,322.8742980503902
156,19,2015,354.282388506367
156,20,2015,126.21937636186334
156,21,2015,215.7944228305684
156,22,2015,243.3967718553406
156,23,2015,408.276573415781
156,24,2015,365.0076949264533
156,25,2015,376.82674653659984
156,26,2015,293.5141058359355
156,27,2015,224.1232081452562
156,28,2015,323.4495833899975
156,29,2015,304.1827774475621
156,30,2015,225.52506125350453
156,31,2015,313.04503637985823
156,32,2015,250.39054847884464
156,00,2016,343.51610759177106
156,01,2016,397.6855549022534
156,02,2016,335.1595667117113
156,03,2016,613.1272704388031
156,04,2016,308.2145421426707
156,05,2016,262.0215512329679
156,06,2016,429.50460095752624
156,07,2016,149.06854963447418
156,08,2016,445.8255440300902
156,09,2016,567.6572899636353
156,10,2016,329.34597068258955
156,11,2016,311.6567004145098
156,12,2016,297.1669780408694
156,13,2016,341.2884302287625
156,14,2016,421.63014895763587
156,15,2016,392.94195078435416
156,16,2016,440.9532488778224
156,17,2016,306.6255242310979
156,18,2016,327.68082315316667
156,19,2016,370.41861030901225
156,20,2016,128.79543719773852
156,21,2016,221.53782963139713
156,22,2016,229.76840901651065
156,23,2016,424.11639720472147
156,24,2016,383.62492501928074
156,25,2016,380.0550131036966
156,26,2016,331.3118641967151
156,27,2016,232.45865889250985
156,28,2016,327.9413364988455
156,29,2016,338.00753167761746
156,30,2016,233.08578658744588
156,31,2016,329.12634667519177
156,32,2016,268.3780018091998
156,00,2017,367.4832604797294
156,01,2017,409.457463501037
156,02,2017,471.3280817031922
156,03,2017,644.7522511311328
156,04,2017,330.0182868152816
156,05,2017,299.3245099857367
156,06,2017,447.370792284672
156,07,2017,154.8227485729355
156,08,2017,415.63077795627737
156,09,2017,591.7645946828067
156,10,2017,365.7293611298211
156,11,2017,327.1091401703538
156,12,2017,312.3185582600285
156,13,2017,260.88857505101805
156,14,2017,438.15128478799977
156,15,2017,431.05529599978377
156,16,2017,524.7687319231167
156,17,2017,353.95592054110915
156,18,2017,339.0371227320468
156,19,2017,385.56932054914256
156,20,2017,133.98150798232294
156,21,2017,230.20839006070167
156,22,2017,319.50037674555415
156,23,2017,454.18945071501867
156,24,2017,403.6599310246224
156,25,2017,390.512065364146
156,26,2017,359.4848507933744
156,27,2017,241.14702130522463
156,28,2017,332.188328755011
156,29,2017,492.05568602953986
156,30,2017,237.43190089578852
156,31,2017,344.3012476802794
156,32,2017,276.02426895012815
156,00,2018,379.25007435762257
156,01,2018,433.0613593884798
156,02,2018,477.669213816332
156,03,2018,613.8905404297195
156,04,2018,349.1344173674275
156,05,2018,288.91973307375594
156,06,2018,463.70715432654265
156,07,2018,160.1127791671279
156,08,2018,428.2258941043751
156,09,2018,624.1718719813155
156,10,2018,347.1612433829248
156,11,2018,331.50247017910647
156,12,2018,327.54743377050187
156,13,2018,226.30919834893703
156,14,2018,448.3739019566747
156,15,2018,431.79079666839414
156,16,2018,551.4244822494823
156,17,2018,399.1456293030971
156,18,2018,365.04701404324027
156,19,2018,401.0898403244456
156,20,2018,160.26886681895454
156,21,2018,236.86536902236344
156,22,2018,315.4093988106967
156,23,2018,461.5651900306555
156,24,2018,421.4304873006883
156,25,2018,394.08434052013655
156,26,2018,445.1194160463634
156,27,2018,253.78580998844265
156,28,2018,335.2434329605082
156,29,2018,493.1186948010477
156,30,2018,251.33700269070496
156,31,2018,360.48523674390935
156,32,2018,286.44659266923395
156,00,2019,392.0090156191927
156,01,2019,451.67571978183406
156,02,2019,477.614578578026
156,03,2019,623.2328600904034
156,04,2019,331.448744378812
156,05,2019,306.75406684342755
156,06,2019,480.2126482533429
156,07,2019,165.63975752184908
156,08,2019,442.90711057016733
156,09,2019,651.2744043152406
156,10,2019,339.4461971754702
156,11,2019,345.01619265510305
156,12,2019,342.79136040784323
156,13,2019,213.8128742374707
156,14,2019,464.2910268755312
156,15,2019,476.66531050517233
156,16,2019,571.3688783148881
156,17,2019,454.1374609175268
156,18,2019,383.1433247724047
156,19,2019,411.8573932096921
156,20,2019,173.7516835198063
156,21,2019,169.26827864506546
156,22,2019,332.2147721962493
156,23,2019,471.30553307955057
156,24,2019,435.33225760364405
156,25,2019,415.0640847950336
156,26,2019,484.6076398694156
156,27,2019,262.95934445347103
156,28,2019,342.7129347422316
156,29,2019,353.2805967907477
156,30,2019,261.21257701131964
156,31,2019,375.2427105188741
156,32,2019,313.654135558412
156,00,2020,399.4696947184043
156,01,2020,464.52731705641975
156,02,2020,491.2295281193575
156,03,2020,629.0544204500563
156,04,2020,343.45103542562174
156,05,2020,314.49347256688986
156,06,2020,490.6941413620857
156,07,2020,173.81396471901542
156,08,2020,452.49194321920294
156,09,2020,658.5043406478778
156,10,2020,335.02802511092995
156,11,2020,351.06393505310416
156,12,2020,358.6180938372841
156,13,2020,205.87182916177608
156,14,2020,474.4868801793019
156,15,2020,497.27745099609047
156,16,2020,520.0414387030779
156,17,2020,495.33891830948784
156,18,2020,394.9979643806528
156,19,2020,419.2472330121499
156,20,2020,188.4500808073361
156,21,2020,173.65463339963495
156,22,2020,321.61537701786784
156,23,2020,471.9100472490058
156,24,2020,445.8106130277672
156,25,2020,426.2229716281037
156,26,2020,494.313333240071
156,27,2020,271.8970976242486
156,28,2020,347.1145901899654
156,29,2020,376.6210445636702
156,30,2020,264.57290581173123
156,31,2020,382.0296277426101
156,32,2020,329.54248778716703
156,00,2021,411.70435727162334
156,01,2021,476.238333067372
156,02,2021,494.51107669171
156,03,2021,644.1456928802932
156,04,2021,365.7309670760043
156,05,2021,321.40557093586153
156,06,2021,507.7754688867656
156,07,2021,182.33365073312785
156,08,2021,462.7926906550574
156,09,2021,672.4910001446189
156,10,2021,338.6957233130822
156,11,2021,360.81613399600946
156,12,2021,381.5662368008289
156,13,2021,214.96244237157873
156,14,2021,488.2639386468476
156,15,2021,520.3075579562837
156,16,2021,541.2241647827283
156,17,2021,542.4762756476457
156,18,2021,411.0094455670345
156,19,2021,428.2671764406512
156,20,2021,211.52937765229888
156,21,2021,178.93336687060284
156,22,2021,326.88684378507355
156,23,2021,479.97457547917526
156,24,2021,460.4670326433557
156,25,2021,437.2133243222386
156,26,2021,474.8419967680142
156,27,2021,285.6197985627539
156,28,2021,352.038717436596
156,29,2021,394.4293748890909
156,30,2021,266.3999487367337
156,31,2021,394.3375486552211
156,32,2021,341.84727223522003
156,00,2022,425.4636097401828
156,01,2022,483.7766895621162
156,02,2022,559.4297250823856
156,03,2022,691.3252569404539
156,04,2022,394.1720565448017
156,05,2022,344.5017775222702
156,06,2022,530.301882227513
156,07,2022,193.79035771144635
156,08,2022,495.55777762158334
156,09,2022,689.409550746922
156,10,2022,368.7900881288721
156,11,2022,357.1038235043502
156,12,2022,402.04741675650587
156,13,2022,218.1200007146594
156,14,2022,505.2794951333177
156,15,2022,542.0818170959083
156,16,2022,397.9395312379501
156,17,2022,592.6721723205548
156,18,2022,424.3867339796106
156,19,2022,440.70787981556225
156,20,2022,236.80763371655524
156,21,2022,185.12832272371952
156,22,2022,326.97050570645087
156,23,2022,499.8480144004459
156,24,2022,467.3164567329912
156,25,2022,430.1619063194451
156,26,2022,508.9348804465671
156,27,2022,307.46778043252004
156,28,2022,422.7761000101022
156,29,2022,419.9373485684793
156,30,2022,285.1938460388384
156,31,2022,410.9467811325478
156,32,2022,383.2733557332329
156,00,2023,443.8109081154838
156,01,2023,500.901154921206
156,02,2023,599.4250107841647
156,03,2023,719.6294853681753
156,04,2023,425.93163567791345
156,05,2023,379.1354638201751
156,06,2023,564.440424871766
156,07,2023,207.16735235317384
156,08,2023,475.9778274014574
156,09,2023,701.7992575504761
156,10,2023,402.76668542641403
156,11,2023,374.7075702652697
156,12,2023,430.5650467577545
156,13,2023,219.13959379775892
156,14,2023,527.6773161867692
156,15,2023,570.7092991231468
156,16,2023,416.9742219177025
156,17,2023,639.6417866939918
156,18,2023,430.1852063635324
156,19,2023,359.9728997333668
156,20,2023,256.0110214042423
156,21,2023,183.8344586206632
156,22,2023,344.2760998704023
156,23,2023,525.595586465875
156,24,2023,503.6679663138013
156,25,2023,517.2932565288626
156,26,2023,591.2547935675175
156,27,2023,325.2078489905642
156,28,2023,477.97909044635486
156,29,2023,451.67192183424817
156,30,2023,287.89606059532804
156,31,2023,429.86317769935954
156,32,2023,437.4446305524675
173,00,1990,17.15087
173,01,1990,5.7268
173,02,1990,14.98522
173,03,1990,3.64942
173,04,1990,14.71245
173,05,1990,8.91174
173,06,1990,17.59293
173,07,1990,8.18548
173,08,1990,12.05559
173,09,1990,14.99022
173,10,1990,20.59263
173,11,1990,8.7253
173,12,1990,28.09678
173,13,1990,10.34282
173,14,1990,14.91049
173,15,1990,33.63846
173,16,1990,31.38777
173,17,1990,30.52754
173,18,1990,28.45297
173,19,1990,2.2441
173,20,1990,38.40679
173,21,1990,12.15106
173,22,1990,7.44646
173,23,1990,11.04159
173,24,1990,11.23832
173,25,1990,19.5938
173,26,1990,8.80216
173,27,1990,8.50066
173,28,1990,11.42023
173,29,1990,5.91109
173,30,1990,12.06233
173,31,1990,4.57349
173,32,1990,10.9071
173,00,1991,17.56466
173,01,1991,6.84053
173,02,1991,15.65509
173,03,1991,4.72215
173,04,1991,11.31147
173,05,1991,11.31559
173,06,1991,21.83406
173,07,1991,13.85785
173,08,1991,17.49042
173,09,1991,12.93271
173,10,1991,23.61826
173,11,1991,9.42598
173,12,1991,36.06685
173,13,1991,7.53682
173,14,1991,13.73911
173,15,1991,32.79767
173,16,1991,30.74645
173,17,1991,26.69783
173,18,1991,26.78996
173,19,1991,2.77245
173,20,1991,40.20485
173,21,1991,9.56683
173,22,1991,6.78791
173,23,1991,9.6085
173,24,1991,9.92909
173,25,1991,23.47819
173,26,1991,10.00616
173,27,1991,7.45505
173,28,1991,14.23309
173,29,1991,3.80017
173,30,1991,12.9338
173,31,1991,4.33254
173,32,1991,10.30224
173,00,1992,18.90987
173,01,1992,4.38057
173,02,1992,16.62004
173,03,1992,5.1633
173,04,1992,14.68144
173,05,1992,10.85931
173,06,1992,26.08636
173,07,1992,12.65946
173,08,1992,17.4095
173,09,1992,14.74748
173,10,1992,41.98106
173,11,1992,8.22355
173,12,1992,55.73654
173,13,1992,6.01334
173,14,1992,13.4941
173,15,1992,30.83468
173,16,1992,36.23193
173,17,1992,28.40931
173,18,1992,28.59138
173,19,1992,3.57356
173,20,1992,39.61902
173,21,1992,12.01512
173,22,1992,6.68402
173,23,1992,9.18253
173,24,1992,12.01329
173,25,1992,25.31906
173,26,1992,12.21221
173,27,1992,8.29669
173,28,1992,16.80811
173,29,1992,5.49995
173,30,1992,11.40407
173,31,1992,3.22921
173,32,1992,12.23684
173,00,1993,17.94895
173,01,1993,3.8866
173,02,1993,14.7963
173,03,1993,5.85841
173,04,1993,12.61241
173,05,1993,10.27974
173,06,1993,14.75691
173,07,1993,14.35578
173,08,1993,16.81787
173,09,1993,14.58281
173,10,1993,23.82932
173,11,1993,8.71787
173,12,1993,45.07411
173,13,1993,6.33463
173,14,1993,13.2128
173,15,1993,29.61516
173,16,1993,34.64406
173,17,1993,36.06034
173,18,1993,28.44765
173,19,1993,3.5226
173,20,1993,41.13878
173,21,1993,13.04215
173,22,1993,6.66989
173,23,1993,12.79282
173,24,1993,11.00939
173,25,1993,23.15722
173,26,1993,10.40251
173,27,1993,9.15424
173,28,1993,14.95027
173,29,1993,5.24977
173,30,1993,10.40927
173,31,1993,3.8867
173,32,1993,10.61616
173,00,1994,17.41439
173,01,1994,2.71306
173,02,1994,17.27445
173,03,1994,7.60157
173,04,1994,11.77688
173,05,1994,9.85864
173,06,1994,16.08931
173,07,1994,18.15809
173,08,1994,20.69721
173,09,1994,13.73921
173,10,1994,23.85893
173,11,1994,7.3426
173,12,1994,41.04584
173,13,1994,7.49907
173,14,1994,11.684
173,15,1994,27.66958
173,16,1994,32.32584
173,17,1994,32.80831
173,18,1994,29.76848
173,19,1994,3.81505
173,20,1994,35.92914
173,21,1994,10.64567
173,22,1994,8.19946
173,23,1994,23.52193
173,24,1994,10.58162
173,25,1994,24.62092
173,26,1994,12.06418
173,27,1994,13.85387
173,28,1994,14.11904
173,29,1994,4.7834
173,30,1994,10.38903
173,31,1994,3.03449
173,32,1994,8.87346
173,00,1995,16.87661
173,01,1995,3.9003
173,02,1995,18.81667
173,03,1995,8.45829
173,04,1995,15.17975
173,05,1995,7.99856
173,06,1995,12.52325
173,07,1995,19.51995
173,08,1995,26.45361
173,09,1995,15.81098
173,10,1995,20.97695
173,11,1995,6.34415
173,12,1995,42.54372
173,13,1995,7.27215
173,14,1995,12.76535
173,15,1995,23.23536
173,16,1995,28.2984
173,17,1995,24.28355
173,18,1995,21.19922
173,19,1995,3.42751
173,20,1995,35.88225
173,21,1995,12.6339
173,22,1995,6.9592
173,23,1995,10.54912
173,24,1995,9.32488
173,25,1995,25.12173
173,26,1995,14.94639
173,27,1995,13.24036
173,28,1995,12.5387
173,29,1995,7.89911
173,30,1995,9.01915
173,31,1995,3.10343
173,32,1995,11.97027
173,00,1996,15.42993
173,01,1996,3.47027
173,02,1996,17.335
173,03,1996,6.42586
173,04,1996,12.12564
173,05,1996,7.53223
173,06,1996,8.89703
173,07,1996,17.67491
173,08,1996,22.50467
173,09,1996,14.80661
173,10,1996,17.49091
173,11,1996,6.34471
173,12,1996,34.1978
173,13,1996,5.82418
173,14,1996,12.09084
173,15,1996,22.75525
173,16,1996,28.06591
173,17,1996,23.26398
173,18,1996,13.39544
173,19,1996,3.03312
173,20,1996,33.80919
173,21,1996,9.88755
173,22,1996,8.00692
173,23,1996,8.50577
173,24,1996,9.1688
173,25,1996,25.96817
173,26,1996,15.43034
173,27,1996,10.24521
173,28,1996,10.53874
173,29,1996,6.63767
173,30,1996,8.02865
173,31,1996,2.61524
173,32,1996,8.65504
173,00,1997,14.19979
173,01,1997,2.52051
173,02,1997,14.89502
173,03,1997,8.99099
173,04,1997,11.62292
173,05,1997,6.72505
173,06,1997,9.8698
173,07,1997,16.04768
173,08,1997,22.07285
173,09,1997,14.04625
173,10,1997,16.50718
173,11,1997,6.43564
173,12,1997,35.30363
173,13,1997,6.32916
173,14,1997,10.01243
173,15,1997,19.80724
173,16,1997,20.88246
173,17,1997,19.96715
173,18,1997,16.77965
173,19,1997,3.14107
173,20,1997,28.81872
173,21,1997,10.17104
173,22,1997,8.01691
173,23,1997,11.145
173,24,1997,8.85439
173,25,1997,23.65739
173,26,1997,12.68001
173,27,1997,8.85871
173,28,1997,10.52143
173,29,1997,7.24813
173,30,1997,9.12947
173,31,1997,2.822
173,32,1997,8.70885
173,00,1998,14.10756
173,01,1998,4.72608
173,02,1998,24.76718
173,03,1998,4.61555
173,04,1998,12.75824
173,05,1998,6.24994
173,06,1998,12.14071
173,07,1998,21.43125
173,08,1998,21.00308
173,09,1998,14.01784
173,10,1998,16.49333
173,11,1998,6.61482
173,12,1998,36.66575
173,13,1998,6.60524
173,14,1998,8.82174
173,15,1998,18.65168
173,16,1998,15.91872
173,17,1998,20.51575
173,18,1998,14.00402
173,19,1998,3.45968
173,20,1998,28.05256
173,21,1998,9.85471
173,22,1998,6.05541
173,23,1998,9.62824
173,24,1998,13.61216
173,25,1998,22.1718
173,26,1998,13.78401
173,27,1998,7.74198
173,28,1998,11.91542
173,29,1998,6.69005
173,30,1998,7.07701
173,31,1998,2.72225
173,32,1998,8.84325
173,00,1999,12.4881
173,01,1999,2.52951
173,02,1999,26.30447
173,03,1999,8.04264
173,04,1999,11.12183
173,05,1999,6.26711
173,06,1999,11.17009
173,07,1999,15.44029
173,08,1999,17.98104
173,09,1999,12.01249
173,10,1999,14.5269
173,11,1999,5.41521
173,12,1999,30.73433
173,13,1999,5.16121
173,14,1999,8.58328
173,15,1999,16.38988
173,16,1999,15.73938
173,17,1999,19.8513
173,18,1999,13.30409
173,19,1999,2.80925
173,20,1999,22.64269
173,21,1999,8.83568
173,22,1999,6.54104
173,23,1999,9.99546
173,24,1999,12.30091
173,25,1999,20.50405
173,26,1999,12.81487
173,27,1999,7.71764
173,28,1999,10.44244
173,29,1999,7.69698
173,30,1999,6.30718
173,31,1999,2.03013
173,32,1999,5.94271
173,00,2000,10.8052
173,01,2000,1.75469
173,02,2000,17.62852
173,03,2000,6.4206
173,04,2000,9.37389
173,05,2000,5.1153
173,06,2000,10.44909
173,07,2000,10.73563
173,08,2000,19.03408
173,09,2000,10.61326
173,10,2000,10.88203
173,11,2000,4.8925
173,12,2000,25.59034
173,13,2000,3.79626
173,14,2000,7.34407
173,15,2000,15.11458
173,16,2000,14.64327
173,17,2000,15.12001
173,18,2000,11.41192
173,19,2000,2.78756
173,20,2000,20.12727
173,21,2000,7.54547
173,22,2000,7.2758
173,23,2000,8.21219
173,24,2000,11.63698
173,25,2000,17.75189
173,26,2000,8.88498
173,27,2000,4.81195
173,28,2000,9.40384
173,29,2000,5.63732
173,30,2000,6.00364
173,31,2000,2.52893
173,32,2000,5.78585
173,00,2001,10.20952
173,01,2001,2.31747
173,02,2001,15.71473
173,03,2001,5.08305
173,04,2001,7.38028
173,05,2001,6.48983
173,06,2001,10.31506
173,07,2001,4.23805
173,08,2001,19.81809
173,09,2001,11.22317
173,10,2001,11.10388
173,11,2001,4.64668
173,12,2001,20.25776
173,13,2001,5.13562
173,14,2001,7.54684
173,15,2001,14.27769
173,16,2001,15.44386
173,17,2001,13.21325
173,18,2001,11.41476
173,19,2001,2.30625
173,20,2001,18.02285
173,21,2001,8.01086
173,22,2001,7.28842
173,23,2001,10.91646
173,24,2001,9.65941
173,25,2001,18.76364
173,26,2001,11.17272
173,27,2001,5.15846
173,28,2001,6.56747
173,29,2001,5.12509
173,30,2001,5.34991
173,31,2001,2.13628
173,32,2001,6.54796
173,00,2002,9.874
173,01,2002,2.65383
173,02,2002,16.12735
173,03,2002,6.81154
173,04,2002,7.36535
173,05,2002,5.75304
173,06,2002,7.67942
173,07,2002,11.38567
173,08,2002,19.9441
173,09,2002,10.64661
173,10,2002,11.70233
173,11,2002,4.30281
173,12,2002,19.33565
173,13,2002,2.26141
173,14,2002,7.2124
173,15,2002,14.16707
173,16,2002,13.05826
173,17,2002,10.90023
173,18,2002,15.38457
173,19,2002,2.57849
173,20,2002,16.98935
173,21,2002,7.04147
173,22,2002,4.5344
173,23,2002,7.0895
173,24,2002,6.55734
173,25,2002,17.99443
173,26,2002,9.52721
173,27,2002,4.88895
173,28,2002,6.36774
173,29,2002,5.01564
173,30,2002,4.91266
173,31,2002,2.6625
173,32,2002,6.86875
173,00,2003,9.73762
173,01,2003,2.39789
173,02,2003,16.6607
173,03,2003,5.12971
173,04,2003,5.87871
173,05,2003,4.88182
173,06,2003,7.40281
173,07,2003,10.39426
173,08,2003,16.81215
173,09,2003,10.9818
173,10,2003,13.92076
173,11,2003,4.45445
173,12,2003,18.71573
173,13,2003,2.99555
173,14,2003,7.08094
173,15,2003,13.6882
173,16,2003,13.59066
173,17,2003,10.42037
173,18,2003,11.40057
173,19,2003,3.56166
173,20,2003,17.22662
173,21,2003,6.4112
173,22,2003,5.37872
173,23,2003,13.17715
173,24,2003,5.94776
173,25,2003,15.84181
173,26,2003,9.61744
173,27,2003,5.77052
173,28,2003,7.61767
173,29,2003,3.68267
173,30,2003,5.61808
173,31,2003,2.33511
173,32,2003,6.47596
173,00,2004,8.88725
173,01,2004,1.96686
173,02,2004,17.13029
173,03,2004,5.74253
173,04,2004,4.84479
173,05,2004,4.63733
173,06,2004,9.22227
173,07,2004,5.12553
173,08,2004,14.62853
173,09,2004,10.61396
173,10,2004,10.73029
173,11,2004,3.54385
173,12,2004,18.33406
173,13,2004,3.67275
173,14,2004,6.00546
173,15,2004,12.22771
173,16,2004,13.44567
173,17,2004,9.64736
173,18,2004,14.37614
173,19,2004,2.69026
173,20,2004,17.25181
173,21,2004,6.61759
173,22,2004,4.62083
173,23,2004,12.71561
173,24,2004,5.51639
173,25,2004,14.29288
173,26,2004,10.40973
173,27,2004,5.4039
173,28,2004,7.14196
173,29,2004,4.81034
173,30,2004,4.54315
173,31,2004,1.96546
173,32,2004,6.65702
173,00,2005,9.32679
173,01,2005,2.28865
173,02,2005,15.25749
173,03,2005,6.49468
173,04,2005,6.03586
173,05,2005,5.99883
173,06,2005,8.40472
173,07,2005,6.82351
173,08,2005,17.22325
173,09,2005,9.78034
173,10,2005,10.80375
173,11,2005,4.27324
173,12,2005,18.16011
173,13,2005,3.00946
173,14,2005,6.38443
173,15,2005,14.02009
173,16,2005,16.50856
173,17,2005,8.33655
173,18,2005,13.30361
173,19,2005,3.49668
173,20,2005,14.96647
173,21,2005,5.67143
173,22,2005,4.87297
173,23,2005,6.76517
173,24,2005,5.45625
173,25,2005,16.22605
173,26,2005,10.52358
173,27,2005,4.79993
173,28,2005,11.24428
173,29,2005,4.44438
173,30,2005,4.68182
173,31,2005,2.03913
173,32,2005,5.49171
173,00,2006,9.68804
173,01,2006,2.3312
173,02,2006,15.79671
173,03,2006,4.76802
173,04,2006,4.16866
173,05,2006,3.98257
173,06,2006,7.22108
173,07,2006,11.8665
173,08,2006,19.38172
173,09,2006,9.09824
173,10,2006,11.42922
173,11,2006,4.02726
173,12,2006,24.04292
173,13,2006,1.94225
173,14,2006,6.81662
173,15,2006,11.96389
173,16,2006,23.73616
173,17,2006,8.39066
173,18,2006,10.26735
173,19,2006,3.84172
173,20,2006,14.08003
173,21,2006,6.25755
173,22,2006,3.62363
173,23,2006,5.74025
173,24,2006,6.30912
173,25,2006,16.85582
173,26,2006,9.93967
173,27,2006,6.91062
173,28,2006,11.38954
173,29,2006,4.01099
173,30,2006,4.83574
173,31,2006,2.22205
173,32,2006,5.36457
173,00,2007,8.09486
173,01,2007,3.86744
173,02,2007,12.28018
173,03,2007,6.1391
173,04,2007,6.22694
173,05,2007,4.02673
173,06,2007,7.0302
173,07,2007,2.1807
173,08,2007,15.36322
173,09,2007,9.40977
173,10,2007,11.08839
173,11,2007,4.17198
173,12,2007,22.98083
173,13,2007,2.92369
173,14,2007,6.2895
173,15,2007,8.37851
173,16,2007,13.14005
173,17,2007,7.35921
173,18,2007,10.50586
173,19,2007,6.22359
173,20,2007,15.04604
173,21,2007,4.79734
173,22,2007,3.24244
173,23,2007,10.00397
173,24,2007,5.57054
173,25,2007,14.49752
173,26,2007,12.57139
173,27,2007,6.81637
173,28,2007,6.05683
173,29,2007,3.15746
173,30,2007,5.05668
173,31,2007,2.56077
173,32,2007,5.01255
173,00,2008,12.58673
173,01,2008,5.081
173,02,2008,33.59231
173,03,2008,6.37717
173,04,2008,6.62815
173,05,2008,6.46816
173,06,2008,8.90944
173,07,2008,5.53512
173,08,2008,76.55172
173,09,2008,10.31842
173,10,2008,26.16912
173,11,2008,5.51699
173,12,2008,29.66464
173,13,2008,2.89167
173,14,2008,7.51901
173,15,2008,10.4784
173,16,2008,15.28488
173,17,2008,12.31874
173,18,2008,14.70742
173,19,2008,5.27258
173,20,2008,16.26679
173,21,2008,6.08457
173,22,2008,4.11779
173,23,2008,11.48546
173,24,2008,7.71396
173,25,2008,29.63263
173,26,2008,16.70498
173,27,2008,7.04
173,28,2008,8.19971
173,29,2008,4.65816
173,30,2008,4.48018
173,31,2008,2.52734
173,32,2008,6.6273
173,00,2009,17.52009
173,01,2009,5.6533
173,02,2009,48.80517
173,03,2009,5.46468
173,04,2009,7.01719
173,05,2009,9.80145
173,06,2009,9.44686
173,07,2009,10.62634
173,08,2009,107.24908
173,09,2009,10.86472
173,10,2009,62.58467
173,11,2009,8.97196
173,12,2009,54.04272
173,13,2009,5.45673
173,14,2009,9.20637
173,15,2009,12.18065
173,16,2009,21.32632
173,17,2009,14.5603
173,18,2009,18.05427
173,19,2009,7.33888
173,20,2009,15.55519
173,21,2009,6.1444
173,22,2009,4.89149
173,23,2009,10.8523
173,24,2009,8.08217
173,25,2009,50.53935
173,26,2009,21.57974
173,27,2009,7.74449
173,28,2009,9.61089
173,29,2009,6.8723
173,30,2009,8.9775
173,31,2009,1.88313
173,32,2009,8.59216
173,00,2010,22.445
173,01,2010,6.1955
173,02,2010,47.74183
173,03,2010,8.51368
173,04,2010,5.71587
173,05,2010,16.01715
173,06,2010,19.78547
173,07,2010,4.02909
173,08,2010,185.47254
173,09,2010,11.91931
173,10,2010,66.42673
173,11,2010,7.97281
173,12,2010,45.13582
173,13,2010,4.16032
173,14,2010,14.38044
173,15,2010,13.61257
173,16,2010,15.89202
173,17,2010,27.27823
173,18,2010,48.97851
173,19,2010,19.52201
173,20,2010,18.78212
173,21,2010,6.3344
173,22,2010,3.9101
173,23,2010,10.79201
173,24,2010,13.74164
173,25,2010,84.74417
173,26,2010,27.36497
173,27,2010,8.51812
173,28,2010,28.99064
173,29,2010,4.67118
173,30,2010,5.90505
173,31,2010,1.70588
173,32,2010,9.19017
173,00,2011,23.36959
173,01,2011,8.4806
173,02,2011,25.36167
173,03,2011,7.51753
173,04,2011,5.96055
173,05,2011,25.18998
173,06,2011,24.97049
173,07,2011,3.8914
173,08,2011,128.33629
173,09,2011,12.12217
173,10,2011,63.84911
173,11,2011,10.83112
173,12,2011,68.27288
173,13,2011,7.62842
173,14,2011,20.00382
173,15,2011,16.66946
