no,indicador,cve_ent,year,valor
1266,PIB per cápita (total),14,1990,164045.45729066664
1266,PIB per cápita (total),15,1990,106318.13002918912
1266,PIB per cápita (total),16,1990,87723.10215298668
1266,PIB per cápita (total),17,1990,126355.54916544635
1266,PIB per cápita (total),18,1990,112590.86390466032
1266,PIB per cápita (total),19,1990,239774.19469456832
1266,PIB per cápita (total),20,1990,91405.3312181582
1266,PIB per cápita (total),21,1990,86732.51500805875
1266,PIB per cápita (total),22,1990,193697.010066337
1266,PIB per cápita (total),23,1990,222753.2785773783
1266,PIB per cápita (total),24,1990,106704.42199234352
1266,PIB per cápita (total),25,1990,136031.02952851163
1266,PIB per cápita (total),26,1990,193672.44869823425
1266,PIB per cápita (total),27,1990,216174.1372637284
1266,PIB per cápita (total),28,1990,157803.44762002077
1266,PIB per cápita (total),29,1990,95588.12750356868
1266,PIB per cápita (total),30,1990,113142.91687716162
1266,PIB per cápita (total),31,1990,111066.8475893819
1266,PIB per cápita (total),32,1990,72902.70262951432
1266,PIB per cápita (total),01,1991,133879.1227087458
1266,PIB per cápita (total),02,1991,269650.4329489263
1266,PIB per cápita (total),03,1991,210972.44332686983
1266,PIB per cápita (total),04,1991,1168604.4100807812
1266,PIB per cápita (total),05,1991,210545.2837829314
1266,PIB per cápita (total),06,1991,182200.80499316307
1266,PIB per cápita (total),07,1991,74842.93333577075
1266,PIB per cápita (total),08,1991,142921.9726733305
1266,PIB per cápita (total),09,1991,254152.0977966548
1266,PIB per cápita (total),10,1991,117013.2297513949
1266,PIB per cápita (total),11,1991,110946.0209546404
1266,PIB per cápita (total),12,1991,81449.06678361181
1266,PIB per cápita (total),13,1991,135575.47821106107
1266,PIB per cápita (total),14,1991,166460.43048044722
1266,PIB per cápita (total),15,1991,107169.91777669672
1266,PIB per cápita (total),16,1991,89075.86813128709
1266,PIB per cápita (total),17,1991,126421.83976149936
1266,PIB per cápita (total),18,1991,116424.43498584288
1266,PIB per cápita (total),19,1991,244921.61624470647
1266,PIB per cápita (total),20,1991,93274.61104473023
1266,PIB per cápita (total),21,1991,87495.64153862721
1266,PIB per cápita (total),22,1991,197852.6978434707
1266,PIB per cápita (total),23,1991,221178.49146565868
1266,PIB per cápita (total),24,1991,109561.896039618
1266,PIB per cápita (total),25,1991,138832.8625420994
1266,PIB per cápita (total),26,1991,197936.02016993889
1266,PIB per cápita (total),27,1991,219161.79780771353
1266,PIB per cápita (total),28,1991,159098.96502702602
1266,PIB per cápita (total),29,1991,97347.9051282617
1266,PIB per cápita (total),30,1991,115769.85515366832
1266,PIB per cápita (total),31,1991,112804.16983010936
1266,PIB per cápita (total),32,1991,75567.34937645342
1266,PIB per cápita (total),01,1992,137479.7185922604
1266,PIB per cápita (total),02,1992,271626.7803484261
1266,PIB per cápita (total),03,1992,214646.8386238074
1266,PIB per cápita (total),04,1992,1168033.004547871
1266,PIB per cápita (total),05,1992,218159.850037154
1266,PIB per cápita (total),06,1992,182258.95775303768
1266,PIB per cápita (total),07,1992,75943.48983462453
1266,PIB per cápita (total),08,1992,145217.62964046
1266,PIB per cápita (total),09,1992,261811.40098211865
1266,PIB per cápita (total),10,1992,118364.22724815208
1266,PIB per cápita (total),11,1992,112757.61151614958
1266,PIB per cápita (total),12,1992,81619.99761936467
1266,PIB per cápita (total),13,1992,139452.29125684328
1266,PIB per cápita (total),14,1992,168361.73636432886
1266,PIB per cápita (total),15,1992,107448.6763521015
1266,PIB per cápita (total),16,1992,89735.95686600317
1266,PIB per cápita (total),17,1992,125917.59412471384
1266,PIB per cápita (total),18,1992,120249.14596069882
1266,PIB per cápita (total),19,1992,249672.34524856776
1266,PIB per cápita (total),20,1992,95453.9802513928
1266,PIB per cápita (total),21,1992,88056.73185093416
1266,PIB per cápita (total),22,1992,205037.27113650655
1266,PIB per cápita (total),23,1992,219788.7235088161
1266,PIB per cápita (total),24,1992,111805.3479616059
1266,PIB per cápita (total),25,1992,139775.7545739472
1266,PIB per cápita (total),26,1992,203485.4973614522
1266,PIB per cápita (total),27,1992,221184.08901377313
1266,PIB per cápita (total),28,1992,160540.42412604016
1266,PIB per cápita (total),29,1992,98912.62978674562
1266,PIB per cápita (total),30,1992,117758.04555086672
1266,PIB per cápita (total),31,1992,113972.89751566168
1266,PIB per cápita (total),32,1992,78400.6661292344
1266,PIB per cápita (total),01,1993,139317.71001600794
1266,PIB per cápita (total),02,1993,261831.94001476569
1266,PIB per cápita (total),03,1993,203197.18852086292
1266,PIB per cápita (total),04,1993,1126069.7875546676
1266,PIB per cápita (total),05,1993,219808.2528592876
1266,PIB per cápita (total),06,1993,182135.3082297187
1266,PIB per cápita (total),07,1993,77230.85667572448
1266,PIB per cápita (total),08,1993,147498.61990217608
1266,PIB per cápita (total),09,1993,274951.23678352457
1266,PIB per cápita (total),10,1993,119689.01704073152
1266,PIB per cápita (total),11,1993,114293.45961900835
1266,PIB per cápita (total),12,1993,80468.00173201427
1266,PIB per cápita (total),13,1993,140868.3339482601
1266,PIB per cápita (total),14,1993,169386.5584063167
1266,PIB per cápita (total),15,1993,107345.97184638708
1266,PIB per cápita (total),16,1993,88328.96225703113
1266,PIB per cápita (total),17,1993,126590.43793927964
1266,PIB per cápita (total),18,1993,122677.35533584528
1266,PIB per cápita (total),19,1993,253399.4910571089
1266,PIB per cápita (total),20,1993,96575.21510036784
1266,PIB per cápita (total),21,1993,88677.85495293685
1266,PIB per cápita (total),22,1993,208430.74319254307
1266,PIB per cápita (total),23,1993,217247.7088866892
1266,PIB per cápita (total),24,1993,113560.01583516746
1266,PIB per cápita (total),25,1993,141466.65738140527
1266,PIB per cápita (total),26,1993,204261.53638103692
1266,PIB per cápita (total),27,1993,222782.1296098152
1266,PIB per cápita (total),28,1993,159393.7836051865
1266,PIB per cápita (total),29,1993,98655.42476492684
1266,PIB per cápita (total),30,1993,118918.55762197208
1266,PIB per cápita (total),31,1993,115804.16022176608
1266,PIB per cápita (total),32,1993,80691.74955010347
1266,PIB per cápita (total),01,1994,143536.97017166598
1266,PIB per cápita (total),02,1994,269064.45036835794
1266,PIB per cápita (total),03,1994,204007.28664702928
1266,PIB per cápita (total),04,1994,1135988.8517545953
1266,PIB per cápita (total),05,1994,221008.5489142828
1266,PIB per cápita (total),06,1994,185689.99822605064
1266,PIB per cápita (total),07,1994,78902.72029429552
1266,PIB per cápita (total),08,1994,150709.12653075377
1266,PIB per cápita (total),09,1994,285060.981235504
1266,PIB per cápita (total),10,1994,124669.53661417702
1266,PIB per cápita (total),11,1994,116723.3205782072
1266,PIB per cápita (total),12,1994,83782.55058437216
1266,PIB per cápita (total),13,1994,141299.18867659455
1266,PIB per cápita (total),14,1994,171514.89817802756
1266,PIB per cápita (total),15,1994,107640.08406685945
1266,PIB per cápita (total),16,1994,92901.1391678513
1266,PIB per cápita (total),17,1994,125128.6064335458
1266,PIB per cápita (total),18,1994,125197.13955975969
1266,PIB per cápita (total),19,1994,261000.6437182945
1266,PIB per cápita (total),20,1994,105462.41964868334
1266,PIB per cápita (total),21,1994,91299.01422419817
1266,PIB per cápita (total),22,1994,216479.8784532091
1266,PIB per cápita (total),23,1994,211840.81385863625
1266,PIB per cápita (total),24,1994,119499.62421689244
1266,PIB per cápita (total),25,1994,142166.7649850911
1266,PIB per cápita (total),26,1994,216376.48579600095
1266,PIB per cápita (total),27,1994,217385.04246007593
1266,PIB per cápita (total),28,1994,166739.84811093193
1266,PIB per cápita (total),29,1994,99500.35362974454
1266,PIB per cápita (total),30,1994,123779.57133373806
1266,PIB per cápita (total),31,1994,120815.73750000808
1266,PIB per cápita (total),32,1994,82600.61072867236
1266,PIB per cápita (total),01,1995,133549.51148696782
1266,PIB per cápita (total),02,1995,233713.293077641
1266,PIB per cápita (total),03,1995,191383.1738152445
1266,PIB per cápita (total),04,1995,1050590.942956674
1266,PIB per cápita (total),05,1995,212104.96787625144
1266,PIB per cápita (total),06,1995,172514.80268805585
1266,PIB per cápita (total),07,1995,77222.19903232895
1266,PIB per cápita (total),08,1995,142762.61371600296
1266,PIB per cápita (total),09,1995,266285.3078836604
1266,PIB per cápita (total),10,1995,119179.81005950758
1266,PIB per cápita (total),11,1995,111397.44768532291
1266,PIB per cápita (total),12,1995,77251.2541112937
1266,PIB per cápita (total),13,1995,119198.71935617254
1266,PIB per cápita (total),14,1995,155734.31995352826
1266,PIB per cápita (total),15,1995,97108.62858638732
1266,PIB per cápita (total),16,1995,90074.57685835392
1266,PIB per cápita (total),17,1995,108428.44779965591
1266,PIB per cápita (total),18,1995,107694.2095383294
1266,PIB per cápita (total),19,1995,237795.58409024097
1266,PIB per cápita (total),20,1995,93104.11948211875
1266,PIB per cápita (total),21,1995,82389.43818584783
1266,PIB per cápita (total),22,1995,197449.69644440195
1266,PIB per cápita (total),23,1995,191530.14341107375
1266,PIB per cápita (total),24,1995,106038.79954401767
1266,PIB per cápita (total),25,1995,133373.33090123496
1266,PIB per cápita (total),26,1995,202954.2839898592
1266,PIB per cápita (total),27,1995,212232.06440924245
1266,PIB per cápita (total),28,1995,153049.45401990178
1266,PIB per cápita (total),29,1995,93033.81595752727
1266,PIB per cápita (total),30,1995,119782.06183306534
1266,PIB per cápita (total),31,1995,111433.45322715797
1266,PIB per cápita (total),32,1995,84103.45597750756
1266,PIB per cápita (total),01,1996,139145.1321668012
1266,PIB per cápita (total),02,1996,254571.11386950483
1266,PIB per cápita (total),03,1996,208125.86716976864
1266,PIB per cápita (total),04,1996,1112530.495226287
1266,PIB per cápita (total),05,1996,242822.34920407188
1266,PIB per cápita (total),06,1996,181334.0615713729
1266,PIB per cápita (total),07,1996,75179.90403580671
1266,PIB per cápita (total),08,1996,151417.5101574875
1266,PIB per cápita (total),09,1996,275867.9525090192
1266,PIB per cápita (total),10,1996,124811.63451493364
1266,PIB per cápita (total),11,1996,116645.68489986476
1266,PIB per cápita (total),12,1996,77912.12763272293
1266,PIB per cápita (total),13,1996,131453.97133311778
1266,PIB per cápita (total),14,1996,161058.67861005015
1266,PIB per cápita (total),15,1996,102307.36298837594
1266,PIB per cápita (total),16,1996,92889.24051739163
1266,PIB per cápita (total),17,1996,111865.0211998026
1266,PIB per cápita (total),18,1996,108686.42802456484
1266,PIB per cápita (total),19,1996,247781.07376821167
1266,PIB per cápita (total),20,1996,95773.14363420616
1266,PIB per cápita (total),21,1996,88039.09617010396
1266,PIB per cápita (total),22,1996,212051.73161123032
1266,PIB per cápita (total),23,1996,198181.38209252653
1266,PIB per cápita (total),24,1996,112234.9125856324
1266,PIB per cápita (total),25,1996,133549.29108105967
1266,PIB per cápita (total),26,1996,206791.13291766215
1266,PIB per cápita (total),27,1996,221627.95325083265
1266,PIB per cápita (total),28,1996,162483.1334166213
1266,PIB per cápita (total),29,1996,98173.77532244392
1266,PIB per cápita (total),30,1996,122322.317509738
1266,PIB per cápita (total),31,1996,115169.1080734234
1266,PIB per cápita (total),32,1996,82291.82476665932
1266,PIB per cápita (total),01,1997,146403.21507748382
1266,PIB per cápita (total),02,1997,278071.6022941855
1266,PIB per cápita (total),03,1997,211090.1071675645
1266,PIB per cápita (total),04,1997,1159034.6049996424
1266,PIB per cápita (total),05,1997,262431.2763665243
1266,PIB per cápita (total),06,1997,185563.5111702869
1266,PIB per cápita (total),07,1997,76097.20783604309
1266,PIB per cápita (total),08,1997,158557.5210688438
1266,PIB per cápita (total),09,1997,295318.3313010938
1266,PIB per cápita (total),10,1997,129668.5121191886
1266,PIB per cápita (total),11,1997,122529.66113302948
1266,PIB per cápita (total),12,1997,79225.75620114524
1266,PIB per cápita (total),13,1997,134475.14876922654
1266,PIB per cápita (total),14,1997,171154.7468307004
1266,PIB per cápita (total),15,1997,108467.51725559916
1266,PIB per cápita (total),16,1997,102321.83870942912
1266,PIB per cápita (total),17,1997,117380.90584759906
1266,PIB per cápita (total),18,1997,109680.28705109024
1266,PIB per cápita (total),19,1997,266641.61584346823
1266,PIB per cápita (total),20,1997,96559.16829633206
1266,PIB per cápita (total),21,1997,94013.68876051495
1266,PIB per cápita (total),22,1997,233042.44391348033
1266,PIB per cápita (total),23,1997,206232.9574350611
1266,PIB per cápita (total),24,1997,118416.2732351412
1266,PIB per cápita (total),25,1997,135428.64612118152
1266,PIB per cápita (total),26,1997,225467.55754474527
1266,PIB per cápita (total),27,1997,224756.127863252
1266,PIB per cápita (total),28,1997,171004.00904242168
1266,PIB per cápita (total),29,1997,105613.4700103286
1266,PIB per cápita (total),30,1997,125414.48981481444
1266,PIB per cápita (total),31,1997,120277.03349341
1266,PIB per cápita (total),32,1997,84823.4143183621
1266,PIB per cápita (total),01,1998,153626.93433440206
1266,PIB per cápita (total),02,1998,282550.86736298975
1266,PIB per cápita (total),03,1998,211327.21813570685
1266,PIB per cápita (total),04,1998,1186263.246577271
1266,PIB per cápita (total),05,1998,274171.50978946435
1266,PIB per cápita (total),06,1998,195966.86344735484
1266,PIB per cápita (total),07,1998,79186.11166668791
1266,PIB per cápita (total),08,1998,169801.5660006883
1266,PIB per cápita (total),09,1998,306403.1485960257
1266,PIB per cápita (total),10,1998,140252.92009966588
1266,PIB per cápita (total),11,1998,130847.19432637029
1266,PIB per cápita (total),12,1998,81962.12093656468
1266,PIB per cápita (total),13,1998,147679.25114386756
1266,PIB per cápita (total),14,1998,183096.25688281303
1266,PIB per cápita (total),15,1998,112111.09697550158
1266,PIB per cápita (total),16,1998,103457.8273762956
1266,PIB per cápita (total),17,1998,126086.61748097897
1266,PIB per cápita (total),18,1998,119617.3111208062
1266,PIB per cápita (total),19,1998,284450.01494795154
1266,PIB per cápita (total),20,1998,97385.98902457976
1266,PIB per cápita (total),21,1998,100470.138532224
1266,PIB per cápita (total),22,1998,251951.30431991225
1266,PIB per cápita (total),23,1998,212727.04060801724
1266,PIB per cápita (total),24,1998,124776.94774833326
1266,PIB per cápita (total),25,1998,140247.72355117355
1266,PIB per cápita (total),26,1998,239059.6403280232
1266,PIB per cápita (total),27,1998,229700.4453504632
1266,PIB per cápita (total),28,1998,186001.18932865275
1266,PIB per cápita (total),29,1998,105999.65399913238
1266,PIB per cápita (total),30,1998,130063.75371650633
1266,PIB per cápita (total),31,1998,126909.13303525676
1266,PIB per cápita (total),32,1998,92015.68733763222
1266,PIB per cápita (total),01,1999,153503.94024445643
1266,PIB per cápita (total),02,1999,297460.9640896549
1266,PIB per cápita (total),03,1999,211254.1803963127
1266,PIB per cápita (total),04,1999,1102731.97107746
1266,PIB per cápita (total),05,1999,276760.429119847
1266,PIB per cápita (total),06,1999,198124.49432094255
1266,PIB per cápita (total),07,1999,77641.63672186038
1266,PIB per cápita (total),08,1999,176070.0254495752
1266,PIB per cápita (total),09,1999,315503.460069525
1266,PIB per cápita (total),10,1999,140372.71277668147
1266,PIB per cápita (total),11,1999,131169.0164803019
1266,PIB per cápita (total),12,1999,81699.9491293867
1266,PIB per cápita (total),13,1999,146874.21214409734
1266,PIB per cápita (total),14,1999,188073.12561697193
1266,PIB per cápita (total),15,1999,113191.73613017134
1266,PIB per cápita (total),16,1999,109255.48390592824
1266,PIB per cápita (total),17,1999,130226.6434018835
1266,PIB per cápita (total),18,1999,122517.98520241537
1266,PIB per cápita (total),19,1999,295808.5965096643
1266,PIB per cápita (total),20,1999,98518.36669567076
1266,PIB per cápita (total),21,1999,106261.39558434638
1266,PIB per cápita (total),22,1999,252461.47895775628
1266,PIB per cápita (total),23,1999,202346.3239387674
1266,PIB per cápita (total),24,1999,126789.11399599086
1266,PIB per cápita (total),25,1999,142791.0817154663
1266,PIB per cápita (total),26,1999,244126.6561309948
1266,PIB per cápita (total),27,1999,222736.22571633625
1266,PIB per cápita (total),28,1999,194543.03083130528
1266,PIB per cápita (total),29,1999,110427.55396096912
1266,PIB per cápita (total),30,1999,127169.7189907824
1266,PIB per cápita (total),31,1999,129668.78238512125
1266,PIB per cápita (total),32,1999,90027.95030155627
1266,PIB per cápita (total),01,2000,163392.33283754784
1266,PIB per cápita (total),02,2000,316771.25308749557
1266,PIB per cápita (total),03,2000,218271.3806134429
1266,PIB per cápita (total),04,2000,1173552.2516521488
1266,PIB per cápita (total),05,2000,279419.1879040285
1266,PIB per cápita (total),06,2000,202658.3037275757
1266,PIB per cápita (total),07,2000,77525.97896917949
1266,PIB per cápita (total),08,2000,188160.22745076712
1266,PIB per cápita (total),09,2000,333526.28132477886
1266,PIB per cápita (total),10,2000,141029.80663101055
1266,PIB per cápita (total),11,2000,137242.26885192754
1266,PIB per cápita (total),12,2000,81543.30242758156
1266,PIB per cápita (total),13,2000,147195.30467634235
1266,PIB per cápita (total),14,2000,194667.1879150364
1266,PIB per cápita (total),15,2000,117198.77991055502
1266,PIB per cápita (total),16,2000,111002.14194685232
1266,PIB per cápita (total),17,2000,131192.71279032168
1266,PIB per cápita (total),18,2000,123350.89311615842
1266,PIB per cápita (total),19,2000,310002.65304290515
1266,PIB per cápita (total),20,2000,100985.69799896891
1266,PIB per cápita (total),21,2000,108226.33434342797
1266,PIB per cápita (total),22,2000,255387.77361325055
1266,PIB per cápita (total),23,2000,200004.89402385303
1266,PIB per cápita (total),24,2000,131856.61069872018
1266,PIB per cápita (total),25,2000,151769.74209759894
1266,PIB per cápita (total),26,2000,261494.3653292925
1266,PIB per cápita (total),27,2000,220369.79805349023
1266,PIB per cápita (total),28,2000,201493.1524757201
1266,PIB per cápita (total),29,2000,112960.14411418
1266,PIB per cápita (total),30,2000,127299.39197215904
1266,PIB per cápita (total),31,2000,136708.75744342993
1266,PIB per cápita (total),32,2000,90104.8960607746
1266,PIB per cápita (total),01,2001,168580.2767060872
1266,PIB per cápita (total),02,2001,284169.8003412896
1266,PIB per cápita (total),03,2001,220269.59406299453
1266,PIB per cápita (total),04,2001,1242684.594711264
1266,PIB per cápita (total),05,2001,275487.21588173276
1266,PIB per cápita (total),06,2001,196320.6210753
1266,PIB per cápita (total),07,2001,75554.48910159175
1266,PIB per cápita (total),08,2001,177101.38247965535
1266,PIB per cápita (total),09,2001,327782.0879592751
1266,PIB per cápita (total),10,2001,145689.1308404901
1266,PIB per cápita (total),11,2001,136393.88281282576
1266,PIB per cápita (total),12,2001,81787.43007755466
1266,PIB per cápita (total),13,2001,144176.77585688274
1266,PIB per cápita (total),14,2001,188743.71626697143
1266,PIB per cápita (total),15,2001,116112.64267803304
1266,PIB per cápita (total),16,2001,108033.46538245628
1266,PIB per cápita (total),17,2001,134862.28838354157
1266,PIB per cápita (total),18,2001,126453.28031809143
1266,PIB per cápita (total),19,2001,304088.3922709562
1266,PIB per cápita (total),20,2001,100974.31968656003
1266,PIB per cápita (total),21,2001,108681.55128212654
1266,PIB per cápita (total),22,2001,248396.14536894945
1266,PIB per cápita (total),23,2001,201267.92711193825
1266,PIB per cápita (total),24,2001,129291.91502908114
1266,PIB per cápita (total),25,2001,147521.33864764875
1266,PIB per cápita (total),26,2001,249466.7326885907
1266,PIB per cápita (total),27,2001,213029.3766589426
1266,PIB per cápita (total),28,2001,188010.18026993677
1266,PIB per cápita (total),29,2001,114502.89715232448
1266,PIB per cápita (total),30,2001,124226.97701030648
1266,PIB per cápita (total),31,2001,136892.36216962745
1266,PIB per cápita (total),32,2001,92863.51812742626
1266,PIB per cápita (total),01,2002,171927.40690212377
1266,PIB per cápita (total),02,2002,262905.35511142603
1266,PIB per cápita (total),03,2002,207117.2010532343
1266,PIB per cápita (total),04,2002,1245882.7082108618
1266,PIB per cápita (total),05,2002,285005.8450935157
1266,PIB per cápita (total),06,2002,195015.15346341915
1266,PIB per cápita (total),07,2002,74876.96190067333
1266,PIB per cápita (total),08,2002,171662.2114357707
1266,PIB per cápita (total),09,2002,328074.80484900356
1266,PIB per cápita (total),10,2002,144619.4011447129
1266,PIB per cápita (total),11,2002,140915.12981361063
1266,PIB per cápita (total),12,2002,80575.84801425063
1266,PIB per cápita (total),13,2002,141424.53923858897
1266,PIB per cápita (total),14,2002,184048.41366340467
1266,PIB per cápita (total),15,2002,111908.30119501526
1266,PIB per cápita (total),16,2002,106171.50902401716
1266,PIB per cápita (total),17,2002,129882.48799416992
1266,PIB per cápita (total),18,2002,121763.89085120612
1266,PIB per cápita (total),19,2002,304212.54500689317
1266,PIB per cápita (total),20,2002,101189.68802471728
1266,PIB per cápita (total),21,2002,105076.39508882712
1266,PIB per cápita (total),22,2002,237802.639810738
1266,PIB per cápita (total),23,2002,191333.76444231984
1266,PIB per cápita (total),24,2002,127769.61172684128
1266,PIB per cápita (total),25,2002,141197.84798824566
1266,PIB per cápita (total),26,2002,225350.8380527919
1266,PIB per cápita (total),27,2002,199357.59477880536
1266,PIB per cápita (total),28,2002,191086.6334904956
1266,PIB per cápita (total),29,2002,108949.71724328844
1266,PIB per cápita (total),30,2002,122261.90219990686
1266,PIB per cápita (total),31,2002,133080.55026517372
1266,PIB per cápita (total),32,2002,99161.15366315238
1266,PIB per cápita (total),01,2003,169364.66545109596
1266,PIB per cápita (total),02,2003,250643.37397590803
1266,PIB per cápita (total),03,2003,210721.1448691616
1266,PIB per cápita (total),04,2003,1318539.0914447345
1266,PIB per cápita (total),05,2003,292757.048990108
1266,PIB per cápita (total),06,2003,187256.6960194024
1266,PIB per cápita (total),07,2003,73831.04675166344
1266,PIB per cápita (total),08,2003,173532.69219674068
1266,PIB per cápita (total),09,2003,320194.09891208133
1266,PIB per cápita (total),10,2003,151153.90281218936
1266,PIB per cápita (total),11,2003,143540.18086283107
1266,PIB per cápita (total),12,2003,79243.1796772161
1266,PIB per cápita (total),13,2003,139873.18162928207
1266,PIB per cápita (total),14,2003,179567.29756202194
1266,PIB per cápita (total),15,2003,109783.03064059275
1266,PIB per cápita (total),16,2003,109438.9505958664
1266,PIB per cápita (total),17,2003,134178.10821526145
1266,PIB per cápita (total),18,2003,116152.55932442292
1266,PIB per cápita (total),19,2003,310360.3582833779
1266,PIB per cápita (total),20,2003,100545.82878510687
1266,PIB per cápita (total),21,2003,106229.4088484541
1266,PIB per cápita (total),22,2003,231421.80649532017
1266,PIB per cápita (total),23,2003,190425.717718416
1266,PIB per cápita (total),24,2003,131711.70696310868
1266,PIB per cápita (total),25,2003,140389.53268554577
1266,PIB per cápita (total),26,2003,214529.36215820303
1266,PIB per cápita (total),27,2003,197032.1527156991
1266,PIB per cápita (total),28,2003,195415.37057265057
1266,PIB per cápita (total),29,2003,105440.24724885602
1266,PIB per cápita (total),30,2003,123404.37081039688
1266,PIB per cápita (total),31,2003,132059.31000970735
1266,PIB per cápita (total),32,2003,101392.97578416108
1266,PIB per cápita (total),01,2004,170839.8959251395
1266,PIB per cápita (total),02,2004,248841.98841278575
1266,PIB per cápita (total),03,2004,219252.4356242723
1266,PIB per cápita (total),04,2004,1306865.4798240687
1266,PIB per cápita (total),05,2004,292636.2477933069
1266,PIB per cápita (total),06,2004,186497.02277377952
1266,PIB per cápita (total),07,2004,69891.88207691148
1266,PIB per cápita (total),08,2004,176745.9547366298
1266,PIB per cápita (total),09,2004,331668.6001316892
1266,PIB per cápita (total),10,2004,156969.99850680953
1266,PIB per cápita (total),11,2004,145785.00182598375
1266,PIB per cápita (total),12,2004,82331.7819184001
1266,PIB per cápita (total),13,2004,149312.56056914336
1266,PIB per cápita (total),14,2004,182195.13107470455
1266,PIB per cápita (total),15,2004,110518.60103165476
1266,PIB per cápita (total),16,2004,112045.74644396226
1266,PIB per cápita (total),17,2004,136869.0352763602
1266,PIB per cápita (total),18,2004,132340.4351451374
1266,PIB per cápita (total),19,2004,315163.94304946635
1266,PIB per cápita (total),20,2004,101812.9633840002
1266,PIB per cápita (total),21,2004,107632.6606598068
1266,PIB per cápita (total),22,2004,240325.4546056275
1266,PIB per cápita (total),23,2004,197706.13207897413
1266,PIB per cápita (total),24,2004,143132.6176897679
1266,PIB per cápita (total),25,2004,148639.51069583814
1266,PIB per cápita (total),26,2004,220334.63950717344
1266,PIB per cápita (total),27,2004,201824.65270101785
1266,PIB per cápita (total),28,2004,200468.50806399857
1266,PIB per cápita (total),29,2004,107746.3887771102
1266,PIB per cápita (total),30,2004,127801.86936104132
1266,PIB per cápita (total),31,2004,134814.14914584276
1266,PIB per cápita (total),32,2004,103734.27032018833
1266,PIB per cápita (total),01,2005,169955.95896900704
1266,PIB per cápita (total),02,2005,249125.27369637112
1266,PIB per cápita (total),03,2005,224846.87252270753
1266,PIB per cápita (total),04,2005,1266028.7858940773
1266,PIB per cápita (total),05,2005,292640.986347986
1266,PIB per cápita (total),06,2005,184614.33158492367
1266,PIB per cápita (total),07,2005,69877.61638309309
1266,PIB per cápita (total),08,2005,178928.8350220684
1266,PIB per cápita (total),09,2005,333186.1355279325
1266,PIB per cápita (total),10,2005,150716.59514240178
1266,PIB per cápita (total),11,2005,144744.12468534286
1266,PIB per cápita (total),12,2005,84062.8857867676
1266,PIB per cápita (total),13,2005,145718.2986063301
1266,PIB per cápita (total),14,2005,183729.84392582413
1266,PIB per cápita (total),15,2005,112379.85672409044
1266,PIB per cápita (total),16,2005,111992.07225115536
1266,PIB per cápita (total),17,2005,142160.10163342013
1266,PIB per cápita (total),18,2005,137810.6439049655
1266,PIB per cápita (total),19,2005,316985.3646370765
1266,PIB per cápita (total),20,2005,103003.51041647002
1266,PIB per cápita (total),21,2005,111492.4455102906
1266,PIB per cápita (total),22,2005,245531.93442439215
1266,PIB per cápita (total),23,2005,196058.09946759883
1266,PIB per cápita (total),24,2005,147182.02319225727
1266,PIB per cápita (total),25,2005,146623.74220238044
1266,PIB per cápita (total),26,2005,227228.924900219
1266,PIB per cápita (total),27,2005,214790.56314789935
1266,PIB per cápita (total),28,2005,206265.47065873063
1266,PIB per cápita (total),29,2005,101560.61901993348
1266,PIB per cápita (total),30,2005,128023.93525371376
1266,PIB per cápita (total),31,2005,138618.44438827885
1266,PIB per cápita (total),32,2005,105804.89001789734
1266,PIB per cápita (total),01,2006,179608.34515370673
1266,PIB per cápita (total),02,2006,262492.758310261
1266,PIB per cápita (total),03,2006,232322.33632862644
1266,PIB per cápita (total),04,2006,1212248.112417432
1266,PIB per cápita (total),05,2006,305795.82481293415
1266,PIB per cápita (total),06,2006,192859.5853086339
1266,PIB per cápita (total),07,2006,70827.01688571899
1266,PIB per cápita (total),08,2006,190107.73127360657
1266,PIB per cápita (total),09,2006,348179.8928673909
1266,PIB per cápita (total),10,2006,152414.90218860106
1266,PIB per cápita (total),11,2006,149708.17231601322
1266,PIB per cápita (total),12,2006,85456.9732403511
1266,PIB per cápita (total),13,2006,141250.2130404206
1266,PIB per cápita (total),14,2006,190298.1747221837
1266,PIB per cápita (total),15,2006,117105.51130810007
1266,PIB per cápita (total),16,2006,116557.46445881909
1266,PIB per cápita (total),17,2006,138085.11228315934
1266,PIB per cápita (total),18,2006,135465.77483602145
1266,PIB per cápita (total),19,2006,334067.02600027417
1266,PIB per cápita (total),20,2006,102965.9972787642
1266,PIB per cápita (total),21,2006,115275.9005910816
1266,PIB per cápita (total),22,2006,253741.06523891864
1266,PIB per cápita (total),23,2006,200765.21529784604
1266,PIB per cápita (total),24,2006,149736.56831312296
1266,PIB per cápita (total),25,2006,151684.32777742943
1266,PIB per cápita (total),26,2006,241800.96354896427
1266,PIB per cápita (total),27,2006,227871.6098065933
1266,PIB per cápita (total),28,2006,209067.2113284562
1266,PIB per cápita (total),29,2006,104496.25150523613
1266,PIB per cápita (total),30,2006,133627.88531194007
1266,PIB per cápita (total),31,2006,143158.22798873737
1266,PIB per cápita (total),32,2006,111402.70862086624
1266,PIB per cápita (total),01,2007,192573.72655805023
1266,PIB per cápita (total),02,2007,259170.80071790825
1266,PIB per cápita (total),03,2007,241258.36671835207
1266,PIB per cápita (total),04,2007,1118110.0164142265
1266,PIB per cápita (total),05,2007,308588.5268388876
1266,PIB per cápita (total),06,2007,199536.68210585517
1266,PIB per cápita (total),07,2007,70101.20435103659
